Cement,FineAggregates,CoarseAggregates,w/c,sp,nanoSilica,CompressiveStrength
449.51390238677703,1127.666667982251,1083.4760562610018,0.43430917831721755,6.228336416572124,30.501353271298,63.185251467615004
475.9979247037257,987.8924196472925,1043.7081683440213,0.45526740651585873,7.393785819621693,32.601473753584294,61.44993144563369
444.6865146606229,966.5873122371837,807.6949527265723,0.4399771877045786,8.260808921203633,26.990112007795624,58.531154281402685
404.455571342686,877.198463887492,1043.1948461078155,0.44084245987313714,8.909721623923705,27.59986365965206,62.02285107713672
448.85300897248806,871.2173952701901,941.4957450632483,0.4511754405667815,7.120366196695709,32.01423527532802,57.35759478380802
417.7587984806927,853.1214293624387,1127.5354320478887,0.4425265604922206,10.113335250653822,26.731046955425608,55.461092261543705
437.10831750106735,973.4691757456392,1180.0873184057855,0.4676610850091362,9.097753880767847,22.478119557601993,67.66658259026633
409.3037774225312,1190.2208614016047,1175.0634174514641,0.46533041309298856,10.914421106401825,22.46182918856527,69.12240975143493
445.63810759255705,1093.2469566189354,1208.968454846926,0.489514345693562,10.66699810561321,21.000140354309742,59.44807637746872
459.57323536598784,943.9869075733866,831.5379733284976,0.4737401821710396,9.923542598731853,27.89662807773555,56.82427335928636
460.19450756459247,921.5422271417548,960.6912522373962,0.45452019790870535,9.64374726941032,28.172896259369253,68.12271932360723
413.1766370916852,896.3643132932208,814.6771495393372,0.4476822301773758,7.628200147588331,25.180154980793176,69.87652964477411
413.56284613645937,1164.9139432551158,1125.3079247227763,0.4809906946088539,8.258563026438676,26.397253321541342,66.78929013072265
406.7537840751733,934.7073265313061,962.7913410921442,0.47469492214503234,5.2775289207689955,19.51912026130588,66.13208369650015
484.13733850118325,973.4732956180676,806.1270157887454,0.4682668392788991,8.412629097765665,33.63567896225097,56.157926958008204
479.5572128035409,1140.780117780762,1028.4090379225313,0.4403220992770739,10.147565530974454,24.90541304028032,54.90697540765549
441.8477846082096,893.144781012818,1268.8062397913968,0.4753310887370923,10.749717800486614,19.135428816472228,60.22289890689822
399.43502307115295,989.2848726366809,897.0577351093829,0.4323185560779947,5.701824607305401,25.771582081761863,67.27948198763123
472.36557878732515,885.972921011897,995.5859877036845,0.45721869607061005,8.973282926382138,25.84541647262721,55.241611218559974
440.1502187248027,1175.146450480238,1251.2668107577576,0.4335198137703539,7.641624287363303,24.812927214736696,70.1566328854511
475.1292015425361,956.2176138175934,1180.794660983816,0.4443907432387364,5.7207471739828035,22.881275122740433,57.55490649186317
437.24497441563744,1136.5571193206652,933.7442013784018,0.46419317925747916,6.154452293039722,30.03213976508934,63.592176784575685
457.24128767806627,922.6520030687444,1058.9966922276933,0.4457757061329926,9.369776080823666,33.18714895764924,69.08625701112841
412.3561596154574,985.490101261474,1023.6050295841306,0.44113883055067526,7.151905764549617,27.61699544790025,66.95447433929037
411.1485812152563,834.8364609896446,1047.851308074726,0.4688197766198974,10.831986037973202,23.380920986609077,60.64358656358645
428.3706795392625,966.9059087684893,1223.7983931256324,0.47869280713028617,9.05994818175913,20.62008942020421,68.33382260842113
438.82581554224254,848.3981732371886,1220.1677527051543,0.47810478015375624,10.77759807917587,26.165704107102847,60.8441056890316
462.26321304714196,862.1700181058924,921.3964982521165,0.48937099516727456,6.10570407890222,21.734508737974302,60.904260573609385
450.3161897329505,1096.9716352598589,1182.6194017929158,0.4901046775047686,7.8796484568205285,20.236923685979935,58.015191900682765
452.81073450137495,1026.8089376387702,907.712217088784,0.45575969038283776,10.755202538763392,19.65821259297223,59.717732273757704
419.9343733019047,887.0801328169819,1108.9668015684824,0.4445487993334266,6.369894642741968,25.319099341530467,54.36823713694011
428.2427158469389,1049.6059394283234,1074.1494319494425,0.4471163510735152,10.803392463577534,31.80397389063184,59.67642827260783
413.39839409197305,1124.2055538372458,1153.0122582771573,0.4534606620080544,5.650395550892665,31.629311805109744,64.27977482085042
445.7480389138561,1109.001244880536,814.7217444942224,0.43920203404333263,9.037712885690242,31.468031589457247,68.09204132524478
464.39389959228913,1137.4021612297693,926.3384953994648,0.4587153862599502,9.779931597724687,20.869431332826792,55.65297463322601
474.2957088443444,1092.7232886470988,1207.6722004872925,0.4816703925121409,5.384910083439039,19.262496971215274,60.42269647864091
479.03544427321765,984.4010781008315,1225.375619195303,0.4833576297292952,10.278340636993981,18.74804263417032,66.41080981758675
437.76588512572573,1061.5631205860434,1093.4635817073654,0.4715748270976636,7.860282943396994,22.974156079602885,55.73217614629913
443.72290162266705,1095.4365346889356,832.0264304346802,0.46776692293077377,8.922519928854141,22.735705079108467,57.31718727517643
446.7923007262606,858.1160483660553,919.4321651898323,0.47699414643501803,9.740618091754733,20.850852675064438,62.544009789723276
437.9492260220003,1027.1418647635921,902.3162871653402,0.4561208968450166,10.92016467976958,27.273754982416108,68.31050514591469
480.7208613934005,937.6620827656675,1281.6470042357294,0.47057759724396764,5.888376230579601,31.42021897559323,56.5905177390504
469.96017349995634,1116.994889336711,1235.7899306484321,0.44913565803500377,8.220207666584159,29.794613070146298,58.57577243437144
422.2871410616455,906.4043696426213,1266.3113562569247,0.4392006280448914,7.919915914830666,30.60203887633552,58.0976662688601
446.96051653731223,900.7346416895773,1090.8565607423898,0.4348534878108666,10.878086971250594,21.15485885121695,54.48538904992707
475.6391241831709,1077.2681334656431,1035.0331185077994,0.44139119573573277,9.505592719208774,24.417232923508564,67.86518917217482
472.59458391838484,863.4389863162256,1180.1867824171734,0.4758509322407443,7.581669438192378,23.05229602484883,65.68792686927256
467.109658225292,982.0844748572754,1256.426865904597,0.4562185250188467,9.555180476052135,24.605522492390563,56.87397796450753
412.7363410161565,1126.6878489202736,849.1195934943081,0.4870283909498746,9.187671937148963,31.16798967188211,64.91047882851159
434.9080856473596,1035.692154545451,911.7228380910357,0.4587007937159475,5.2967838992570755,21.213609880359428,63.6566483013428
471.63247095533586,959.9691136924982,943.7346285207492,0.4836222022422078,5.343483032373459,27.826995209702776,66.58612162354359
468.9003415931802,862.5926155950403,1152.0363463901924,0.4634511234082917,6.329771463266987,27.78139918441011,55.84868588263071
404.148570397922,814.2529957892036,1183.886430996537,0.4323739671328512,8.654601858586782,30.33103489534348,64.12236516831575
459.74440896699707,867.4988950297504,1025.9519663567592,0.48669649301963996,6.440445395570077,30.37068605458287,68.45031440932436
442.21840858675574,826.7422274685583,900.9476511905893,0.4570211782194297,9.115807375999507,31.410979590072053,65.60381037890797
412.66559566623494,1130.469055232637,1276.0740941670772,0.46693255955345514,5.8474092591258575,29.08540032263342,67.22728971129602
479.7698108916236,1014.5918796430869,1281.6165514372688,0.458445615168131,8.005571071072506,32.05178493756071,56.22463487859426
471.9224426906514,865.6077984205523,961.2648245643795,0.4604936977751183,10.63241043107481,32.47104827728814,56.25377462371688
480.17029729532106,855.0962853579977,1115.7075524349439,0.4323987442115823,9.361744319417227,32.403213143140725,59.122063094695015
435.19924620018685,1035.5866332197554,1211.3911649342833,0.45452259541610057,10.895290045378594,29.872809780803692,56.76762483545083
404.1348617747667,1159.2077056573219,1048.3772471306731,0.4653177525870846,11.108093766606762,29.540334458419817,66.37998873310057
419.8472984621723,904.6843518080763,1159.2937521285016,0.4735526362374164,7.8369423241291845,31.64520707651019,59.61714360108139
482.1860415656661,1047.2906313757408,833.8342981425978,0.4323876883064741,9.297593980670069,20.49633871646232,58.96710086400715
450.94932967947693,921.9065182461904,1148.9971680904735,0.46883498362588744,10.677009773485498,19.90808320421606,68.46324945817453
475.81482306590414,1006.9728550872517,1269.5728080231713,0.47104240102911216,9.664115707873567,30.48144803517448,65.13026412270253
452.68350862884165,861.9996793827484,1009.672295160688,0.43373165822377696,8.471232187299345,33.654205464531934,64.7602995963921
478.91832802466433,964.325155553438,966.4222253863481,0.4766769791876326,7.154044290489209,24.44397358711895,58.2573098943832
484.3304517446843,1165.726935898061,998.4445721501369,0.47108154653763334,6.502792652424578,21.39108866813151,54.78935721278569
435.61819169989576,1030.6743906394986,894.1942837013216,0.4366732074561199,5.64997006073382,25.109837686817826,54.96193053971112
482.29770426782136,915.6570068338488,875.8045559107189,0.45413512235636294,10.481232743556241,25.78768615443436,57.69770291203657
419.24280395746894,1041.9709069015667,982.0542860323548,0.463059303295843,5.695731203227371,26.16794161024159,63.21435953134975
450.3211452054325,1065.5313672519349,1173.6493269562202,0.458697121120795,10.726286268068272,27.75154852897858,59.19577230755506
443.7091771682023,1019.7868770990596,1231.082172827901,0.48590659057623226,8.664328625525027,33.822272142248536,61.51831204939164
453.5372514609747,1150.0821257171285,1150.5979834151353,0.48090872554130104,9.43237042961287,25.566182304237845,59.391525967743576
452.2502567781795,1142.2954841899914,1246.4317930202526,0.4336996882628848,7.321940476742917,24.99566473551154,54.32235741871413
483.8628881163189,816.3596128638354,1135.3809152626282,0.4740563594451791,7.631047864562694,31.215426568762588,55.42182096423176
479.4867464153232,917.0062910663992,1216.5951199165388,0.4516572939774274,10.019484603263805,20.812803798609643,69.5639521561856
448.3577325233771,970.1449817781598,1035.1666139571537,0.44391864825406935,6.704941818011084,27.603436979980216,54.882855785244274
469.854754962907,1015.9716161049737,1141.2676430866202,0.48418255904339397,5.4154374090436725,31.86402794156713,62.67742798263889
460.3057712632754,1130.1260594352216,837.1882329905675,0.47428863658321424,7.710543859150626,26.13083993136842,57.46934203708205
442.2882389730252,1108.1004849112128,1242.2275065600556,0.4532423014575844,6.0144345185675965,31.551050801162397,68.69119067797129
427.9767910790933,1177.9742335211051,1224.1595397940168,0.46608589579316895,6.17943258269832,18.89512340873935,56.42386305860711
444.661722421219,856.598616456417,1173.4285208366882,0.4651931932073504,6.9210072383258225,21.42081706588548,54.5050276189196
406.87785289134683,829.9651215941155,1259.3847780913065,0.45053490604234614,8.378994174779042,24.929570253344966,66.98731008391626
418.2562405380959,1119.9491638539275,870.1381182783904,0.47639619385119836,11.113209341586485,32.81766764627456,56.2426445255753
437.28526398677354,882.0782572354241,1201.0630942332032,0.43644257876492115,6.152190987393422,22.150824232107237,60.34632744073772
402.9896162499021,885.472603039347,850.6886350369845,0.45013882347354395,8.510410778188987,27.85507302621304,55.801504508631616
464.7896275003917,1178.7312324771056,1046.0073175035047,0.45956062300910255,6.337295643812741,30.987417819827726,68.390020464519
459.98608912666384,886.9803226466184,1010.4351121807478,0.46018640059266075,10.673635656152403,19.78532104870249,56.03073445432164
438.7119162967155,1110.093727638095,936.7683319498535,0.4613174922368907,8.385372979519074,30.65285718691816,68.5190527002848
452.09266199214267,1058.6113388772155,871.9845007899985,0.4335589598186195,10.014484091134378,27.241502070239918,57.05824467217545
473.58709955632133,846.7892887359693,818.6006525001648,0.4673318948999727,7.224034248592991,30.53082821624452,68.30146400664748
449.41830177016004,1163.6102549215873,1154.6187918147748,0.46653254317636544,9.728591111395154,22.206453315977303,66.43990515333398
453.3039116076199,1167.1424063223963,1173.90141385584,0.43392309405103696,7.360386417587041,22.229211074167424,60.474601742730385
418.4391368729556,853.1229828946662,1043.0807633888378,0.4648910669020549,6.801022058513121,29.437337805599242,59.78910021828371
464.02703514095487,1129.0412439866861,1005.3429613907579,0.44557327556107257,10.585683344584094,23.4662088450105,59.58938874512873
458.68762767366013,1145.6880844892507,899.3351011683224,0.4695284909838116,5.365157385257923,30.00471836762552,69.18727670567287
407.6644475793747,875.2103571986278,1158.5485295998044,0.488470465733998,10.184292555453021,29.32006167770417,60.088346968549125
440.1531102327855,939.4019295609055,1231.938153803838,0.440690516883634,5.920578353468301,20.31319203529324,64.4448453504576
464.58535621534037,1176.7976141902177,1161.0323508341505,0.4706532286077451,9.29970839932574,21.505073725652572,65.58687464451411
477.2293220418267,1180.2536758407045,1006.8673267954407,0.45109797960504494,5.282426553616942,25.819018982889858,59.33605702697115
468.18427655684064,1068.7202837166133,944.7684267782761,0.4600000224691053,9.799817718993733,19.760902442585383,67.01839520973022
485.9881452143401,1079.9932349951173,1092.8906521880285,0.4479529736034026,10.298225139127354,30.38248184637018,62.70129221473758
432.18721837860426,861.4221310320452,1272.4825265486154,0.4671144234800558,10.253415774713421,24.618711311310516,70.27839343538975
448.83715697191315,1008.0771486890112,939.7931040163261,0.46575836100641577,6.636016736815431,30.73788770804282,68.30073767238248
476.6581583084332,819.3806200026826,839.5237775474586,0.4747736253713412,8.55493165039354,22.030861800742503,57.002821409581635
416.2888714194086,1150.4469386101896,1160.5558229675278,0.4424977628455954,9.359487740572991,29.03466840203404,58.372283654637485
414.57366760635597,1029.6856729008477,827.4480831955831,0.4818384329888483,8.432809110840601,23.269861663004185,65.25778023126188
476.5325018473434,990.8952944434594,1063.6917958740646,0.43344455129956744,5.505804068910497,32.978709585776905,61.603759203675516
450.4050678441232,1159.0175554093453,938.9859604433213,0.4814241688073377,5.52098706060854,33.13590646327466,59.396616887034966
433.71914474587237,1020.1338344796478,1080.921796661518,0.4867670951714698,10.164477190625597,32.129112436296914,61.47146852833524
448.07614424069845,1154.839799858942,1267.6651666889097,0.45803802158048845,11.139380092916628,21.780443703135123,63.643929333163754
427.8130797369423,996.5069999061284,1100.3162213589487,0.4371469674761577,9.466748612594813,26.747479691873917,65.57383378801453
410.2808091174975,1050.7268026350125,1220.473414439638,0.471597537003125,5.702105892537124,29.150736873375273,54.83156768146962
414.09928664738936,1109.5921616199014,1143.1793923508772,0.4324186392353075,10.770598709964823,33.37983526489881,60.87724147075201
403.07453144954906,987.5642663141587,1023.6306543163168,0.437850454739495,5.460623140016714,22.766196995432903,61.73364730143896
432.33079972114035,1085.0425583812842,1190.4696212413428,0.4564759500394541,7.518689397817966,33.01486328712369,58.275021247615996
486.5143151888441,1078.3987105400022,1022.0451664909014,0.45942300923544427,10.911066395512075,22.654114609796306,62.858584525445096
436.51370949218403,1031.1367255703894,803.1907439059213,0.4337510727043744,6.460915743088113,23.652916730281476,59.44913865412142
453.99063295302903,1173.0706044941137,1004.6297002732342,0.43429349848713505,8.026564077645286,24.78692102644751,65.8608509818738
468.01015430501076,1066.3658739862224,1088.4931481046895,0.48091253087539965,10.930535676318335,26.072430384565955,55.06155685797745
462.4506110508793,827.5938642179441,1095.3316133180842,0.4577148190579422,9.118070578240896,33.17271863165327,65.55184409319139
437.0949512962535,1074.817949862204,1039.9600630620919,0.47463586660196677,10.216124212181743,21.006338530316736,63.59476533027831
476.80257682025507,899.5120493726178,863.7616387069339,0.440169162765374,11.22650615920707,29.27501995506823,54.35705169384969
442.83288612848787,844.1296746339402,899.9750543315075,0.43315979395004534,9.431205782215784,19.355196548760013,64.86634705985428
412.9461683687551,991.4515846588852,1178.1570625887562,0.441509440908638,11.043726472915552,20.356443410797667,62.92045909074545
413.9310934594996,1008.8838677690023,1176.6529699582356,0.4741999502953947,10.30585652090501,30.169109362070973,63.320409667022616
469.30659375118915,1177.614315136377,1206.5473059519265,0.47682294079272053,9.022925454940026,23.108309128424033,68.09768160206963
436.4814638493013,851.3189500774058,934.8493462948179,0.4403964164980331,8.541395674982219,22.20266074848502,55.86245890085348
448.4464935859172,978.7317067281169,1281.0325494531608,0.46680500187323715,7.654284039552808,32.26749951122497,61.7533539938974
477.09149466655754,944.1294598474764,849.8816966537491,0.46621013099774306,5.608542711405515,20.824986477386155,68.44877483630114
413.6337074517243,875.8343801347663,949.3512739875912,0.43233234920619534,10.622168250342867,33.60019287676725,56.720453887066185
451.6618405884416,1027.277990267836,1277.5642975657474,0.4534028989031182,8.060134169079403,25.6364611315401,61.89022451735424
467.6925593852975,920.4917921400219,1036.549656717978,0.4878014789956431,6.785875127746293,28.220264921665482,61.868326479602615
476.3127558337373,829.822323385206,930.9914868058494,0.46815658494000606,9.710112318736929,31.432247333133915,63.224364175935655
436.0495169730087,936.4927864718101,840.9451565074005,0.48022634298693284,10.34884551379869,33.907947713515135,59.094703634578735
445.5984543567393,1159.9624914872402,1211.9486866315901,0.437664604097508,8.25250561466314,30.110469101830187,63.47055412678046
440.4628333882851,1068.5589460853294,1117.186347099,0.47293649338869276,7.804506664033372,20.819537313491928,64.97003028566508
470.91219845075005,1058.0815225878318,1056.562216562688,0.4548847389062907,6.844075416682043,33.77402839470308,70.12766889880332
456.0962363385131,1144.613151375274,912.7762487927137,0.43572101008242925,5.791214123814905,26.111199239774646,59.382457368012844
421.02263130738726,834.1062616353692,1018.8438168250998,0.4722840989652521,5.381519062762109,23.269856834856817,57.50728907952556
482.07951521075773,1007.7743091628522,971.6111298392937,0.47914519186046767,7.0441917192747665,27.325616010404715,57.869921335719106
463.59093575037707,1156.2567151464693,1237.7840594724803,0.4721940795374761,5.920987767816283,30.611959075759913,61.970922294248304
435.65223426031764,1161.1164369707617,855.4229309581093,0.4554952794096594,6.611232992180435,22.80461421211085,62.166404002894915
407.28438983095174,1129.8819417230793,1148.9320346312659,0.4561224934631145,5.790418715472016,32.78693072970565,60.50272011458695
482.6745972372163,965.0874731878766,1088.3095826347835,0.4654239908088311,5.487565576291772,31.19426150520027,56.07197834383959
409.0412914452134,1179.8050248330137,1167.9591322051801,0.45709245964976397,7.75802161570731,25.649453015051687,67.7222665917103
423.17147070927564,879.1616583367613,949.1839865414936,0.45869866523590025,6.943493213144657,26.78231718703308,62.86841288423416
402.9310478902852,1184.6825469708615,1071.8409011625954,0.4644516256926568,11.09476184183125,20.904539239391042,54.710041524488474
463.69725248696705,1018.144689611976,1080.4505535432525,0.4722965352334759,5.5591078075076705,19.72317011453915,57.90772220056264
466.6473478043175,1120.2002974886611,1098.3993686372598,0.46818955589635636,6.6693977045111135,19.20461978468935,54.30607179998379
480.6183391539371,1182.8062168615872,849.1922578404517,0.4770214618254678,10.2971927976999,29.467764554350246,66.98708654031728
468.73412195018915,1026.193989853416,1268.8938107833235,0.43830549274974484,8.441459131128159,31.98930926362393,68.78455645637342
452.148065781245,820.6812087679092,1214.501641720401,0.4803832255913942,6.867426729251921,24.90034323976151,55.703996906737146
412.1699014052138,1062.473469344365,1045.9693597594428,0.4478929986574384,5.980706372912349,28.30422459379093,58.126542419560344
465.19357080472196,944.3939552781821,1006.4457033840376,0.46721189129289353,8.452204325318904,33.3107370543059,54.47797810855886
405.2251191078028,1026.3257701824082,978.8544439943039,0.43964568815019145,10.277378449261366,23.733604129696936,61.525563001905375
446.4523665237782,1122.3812957084128,1057.9184395394827,0.45122969116233863,7.797975265444716,31.618704523547443,59.53888274719401
439.78300618195266,1108.692735212111,1214.5232273910033,0.45157165408821,5.606866034813862,20.516534063333808,55.995794269619594
467.91595652906466,1165.2433487376543,1069.342402140739,0.4457546207657052,6.064055157555491,20.41419806575397,60.27606552884472
424.86150243684716,911.7150699639103,887.7992494388792,0.4832880147446521,10.007001881717065,23.000137357995566,67.32004826991876
435.76597335108085,991.6270924706772,916.2654059641337,0.43564446444666727,10.536547786605048,22.82582594320996,69.39473978896375
418.462015543642,1124.3627257575408,1173.881039793463,0.43688838829738713,5.9232698277138995,21.17391465292023,64.52899007207368
464.1777773695087,1135.280108924997,1217.00710336355,0.46691295306053215,10.570037315012481,32.83336511131979,57.277159434855236
430.38277955752903,934.8976850819969,1084.2987722441467,0.4787530117157723,7.587173264129897,23.486856294215357,68.72753117531732
439.0048474636667,950.9655347345097,1085.4064751066744,0.4382609015489458,6.910325743139237,19.834432853646174,66.11344222733138
417.3013508100151,1094.875632537105,1092.4571349113883,0.46970347299276355,6.600818055625418,29.38867396740354,61.71341503241305
481.4054421573654,892.5976403896818,1015.663867139427,0.44558974302430093,7.292125351381127,32.712715511103234,67.16358559414849
471.08787648434634,1034.4454341317105,856.7453269103372,0.45793068152679123,8.057502976514794,23.528656502095092,55.85050153201987
470.67928058834,997.9826143664646,804.001628320896,0.4496683164976391,6.827673971820403,25.38578613105066,65.18384626688501
474.2731741881723,991.8085089031474,1251.1112536078792,0.47423645618617716,9.988331882964648,28.88354246210686,63.39618746171478
421.2248733223129,897.6620717134288,907.1366570497148,0.4684810586418632,7.467446738758307,21.30567820682934,57.5596558632443
406.6247925708068,862.8595591467014,1082.2083317098968,0.43551407736255243,7.330465471473994,27.064170534524308,67.83581633830273
472.6540472430237,1187.926581413187,984.9118520062403,0.4629537155758037,7.813766257257343,28.206263514207713,56.78788110800657
485.48653503476066,817.6149377795506,1181.2844439084272,0.44801441016808125,6.251305719660629,32.215574130504,65.06836374356709
446.1212138659615,853.6770781436594,1268.6094533243943,0.4867849807272844,6.292742762654594,29.86394852007635,65.9159644022133
477.9329081148273,1158.6973122740521,1221.411833761832,0.4323091637321824,10.763222894672483,28.8273450669655,63.37236169851771
446.3626913803116,830.295010703132,1009.1849922097035,0.4608759664230736,6.410605154370611,24.15832897183196,68.30961579521895
461.5468360115741,1150.7204713084811,1110.5966834804187,0.4316060546395235,10.280281025203841,19.8720278349264,69.26706817904945
404.7781231827729,1163.7294381104284,1282.4321059451297,0.4736215810180394,8.116003754544355,27.858561109222492,61.4857002920925
439.7428986473426,891.5981069727247,1062.1489825702415,0.4368869042249358,9.862959701461037,28.00840180180861,66.16796367333411
435.8326102330239,900.6213612312777,986.810777739664,0.4370596939114908,5.547020092443209,24.501702733258025,60.32242347545518
482.74518845304397,1018.5130437783915,1029.312049096449,0.476219853376711,10.253373209786346,26.428906027992852,55.63860246671462
462.1698749518846,952.5047347104725,1046.2458366976175,0.43652277895623504,5.94511056658479,27.31095846929179,54.213945799127806
405.0057817425907,884.7193694635763,1258.1871162533284,0.4380921165721528,8.624460889510978,33.951676727383635,54.65430307052906
472.33826824308386,866.9607024763463,1134.3838196112388,0.43609487700215654,8.076488096425694,29.940510131640806,68.94282511310206
409.95980353499874,1050.4462905925284,1078.5619139484777,0.45545687347268515,10.701638982372522,26.12113894425807,67.73563799618952
473.5096266379529,875.5078143739146,1283.1727826529975,0.47671127448997686,9.223951346743782,20.14807260601276,57.94298053715992
